ID,SMILES,vdW_vol,LogP_JC_cap,pKa_cap
36583,NC(C(=O)O)C1C=COCO1,140.8606574,-1.494906912,12.09422852
36587,NC(CC1OC=CO1)C(=O)O,140.8606574,-1.295169156,12.50385098
36599,NC(CC1=COCO1)C(=O)O,140.8606574,-2.005758244,12.4777691
36607,CC1=COC(C(N)C(=O)O)O1,140.8606574,-1.493132901,11.52696554
36629,CC1(C(N)C(=O)O)OC=CO1,140.8606574,-1.317409552,11.363708
36637,CC1OC=C(C(N)C(=O)O)O1,140.8606574,-1.8361851,11.8154884
36643,NC(C(=O)O)C1=CCOCO1,140.8606574,-1.83914256,11.89655734
36653,NC(C(=O)O)C1=COCCO1,140.8606574,-2.175818926,11.84900254
36671,NC(C(=O)O)C1=COCOC1,140.8606574,-1.901981855,12.13146066
36677,NC(C=C1COCO1)C(=O)O,140.8606574,-1.83914256,12.19682317
36683,NC(C=C1OCCO1)C(=O)O,140.8606574,-1.226890459,12.12597607
36691,CC1=C(C(N)C(=O)O)OCO1,140.8606574,-1.993378607,11.79463581
36697,C=C(C=O)C(O)C(N)C(=O)O,150.5806574,-2.322586715,12.09958571
36709,C=CC(=O)C(O)C(N)C(=O)O,150.5806574,-1.614183101,11.95232411
36713,C=CC(C(=O)O)C(N)C(=O)O,150.5806574,-1.301376213,4.223366868
36721,NC(C(=O)O)C(O)C=CC=O,150.5806574,-2.331502209,12.11624081
36739,NC(C(=O)O)C(C=O)C=CO,150.5806574,-2.050404936,8.210080879
36749,NC(CC=C(O)C=O)C(=O)O,150.5806574,-1.931163744,9.464323255
36761,NC(CC(C=O)=CO)C(=O)O,150.5806574,-1.994003039,8.673271503
36767,NC(CC=CC(=O)O)C(=O)O,150.5806574,-1.25388981,4.306653606
36779,NC(CC(=O)C=CO)C(=O)O,150.5806574,-1.489437111,8.707795898
36781,C=C[C@](O)(C=O)C(N)C(=O)O,150.5806574,-2.051510128,11.68715494
36787,C=C(CC(N)C(=O)O)C(=O)O,150.5806574,-1.244974315,4.243643516
36791,C=CC(O)C(=O)C(N)C(=O)O,150.5806574,-1.461993883,11.7420643
36793,C=C(C(O)C=O)C(N)C(=O)O,150.5806574,-2.474775932,12.11030179
36809,C=C(CO)C(=O)C(N)C(=O)O,150.5806574,-1.716879608,11.76217006
36821,C=C(CC(=O)O)C(N)C(=O)O,150.5806574,-1.601001219,4.296466909
36833,C=C(C(=O)CO)C(N)C(=O)O,150.5806574,-2.021258044,12.06035181
36847,NC(C=CC(O)C=O)C(=O)O,150.5806574,-2.331502209,12.21274859
36857,NC(C=CC(=O)CO)C(=O)O,150.5806574,-2.030173538,12.23950992
36871,NC(C=C(C=O)CO)C(=O)O,150.5806574,-2.586387935,12.24367834
36877,NC(C=CCC(=O)O)C(=O)O,150.5806574,-1.457727496,4.30115821
36887,NC(C=C(O)CC=O)C(=O)O,150.5806574,-2.287190648,8.595138586
36899,NC(C(=O)O)C(=O)CC=CO,150.5806574,-1.337247893,8.286640629
36901,NC(C(=O)O)C(=O)C=CCO,150.5806574,-1.725795103,11.75002578
36913,NC(C(=O)O)C(=CC=O)CO,150.5806574,-2.738577152,12.17710103
36919,NC(C(=O)O)C(O)=CCC=O,150.5806574,-2.287190648,7.29958286
36923,NC(C(=O)O)C(=CO)CC=O,150.5806574,-2.350029943,7.627681551
36929,NC(C(=O)O)C(C=O)=CCO,150.5806574,-2.586387935,12.06427462
36931,CC(O)=CC(=O)C(N)C(=O)O,150.5806574,-1.349732035,9.376361097
36943,CC(=CO)C(=O)C(N)C(=O)O,150.5806574,-1.026520923,8.585209257
36947,CC(=O)C=C(O)C(N)C(=O)O,150.5806574,-1.883772391,8.352856446
36973,CC(C=O)=C(O)C(N)C(=O)O,150.5806574,-1.976463677,8.32695189
36979,CC(=CC(=O)O)C(N)C(=O)O,150.5806574,-1.299189743,4.287148744
36997,CC(=C(O)C=O)C(N)C(=O)O,150.5806574,-1.976463677,8.878318632
37003,CC(=O)C(=CO)C(N)C(=O)O,150.5806574,-1.794422469,8.52714159
37013,CC(O)=C(C=O)C(N)C(=O)O,150.5806574,-2.210324867,9.2834772
37019,CC=C(C(=O)O)C(N)C(=O)O,150.5806574,-1.147000526,4.160560485
37021,CC(=O)C(O)=CC(N)C(=O)O,150.5806574,-1.731583174,8.920844225
37039,CC(=CC(N)C(=O)O)C(=O)O,150.5806574,-1.147000526,4.236753391
37049,NC(C(=O)O)C1CC(=O)CO1,140.8606574,-1.941197063,12.06049161
37057,NC(C(=O)O)C1CCC(=O)O1,140.8606574,-1.662145782,12.05793128
37061,NC(C(=O)O)C1COC(=O)C1,140.8606574,-2.061959903,12.40954917
37087,NC(C(=O)O)C1OCCC1=O,140.8606574,-1.789007845,11.97009168
37097,NC(C(=O)O)C1COCC1=O,140.8606574,-2.048646999,12.29092691
37117,NC(C(=O)O)C1CCOC1=O,140.8606574,-1.769595718,12.28732823
37123,C=COC(C=O)C(N)C(=O)O,150.5806574,-1.710916979,12.0640626
37139,C=C(C=O)OCC(N)C(=O)O,150.5806574,-1.902963409,12.19912963
37159,C=CC(=O)OCC(N)C(=O)O,150.5806574,-0.959289476,12.19751449
37171,C=COC(=O)CC(N)C(=O)O,150.5806574,-1.334374714,12.4404946
37181,NC(COC=CC=O)C(=O)O,150.5806574,-1.974718199,12.19956041
37189,C=COCC(=O)C(N)C(=O)O,150.5806574,-1.25739909,11.72300708
37199,C=C(OC)C(=O)C(N)C(=O)O,150.5806574,-1.237489233,11.7622655
37201,C=C(C(=O)OC)C(N)C(=O)O,150.5806574,-1.154408131,11.0706355
37217,NC(C=COCC=O)C(=O)O,150.5806574,-2.126907417,12.22448242
37223,COC(=O)C=CC(N)C(=O)O,150.5806574,-1.163323626,12.2479699
37243,COC(C=O)=CC(N)C(=O)O,150.5806574,-2.106997559,12.20530962
37253,CC(=O)OC=CC(N)C(=O)O,150.5806574,-1.648275566,12.22418149
37273,COC=CC(=O)C(N)C(=O)O,150.5806574,-1.309244023,11.72920923
37277,COC(=CC=O)C(N)C(=O)O,150.5806574,-2.259186777,11.9056803
37307,COC=C(C=O)C(N)C(=O)O,150.5806574,-2.169836854,10.93574305
37309,NC(C(=O)O)C(C=O)CC=O,150.5806574,-2.634862496,12.35033613
37313,NC(CC(C=O)C=O)C(=O)O,150.5806574,-2.278835592,9.099921111
37321,NC(CCC(=O)C=O)C(=O)O,150.5806574,-1.276985766,12.5376208
37337,NC(CC(=O)CC=O)C(=O)O,150.5806574,-1.921705453,8.184125614
37339,CC(C(=O)C=O)C(N)C(=O)O,150.5806574,-1.022660693,12.3497141
37357,CC(=O)C(C=O)C(N)C(=O)O,150.5806574,-2.079255022,11.51530618
37361,CC(C=O)(C=O)C(N)C(=O)O,150.5806574,-2.011482495,12.20335924
37363,CC(=O)C(=O)CC(N)C(=O)O,150.5806574,-1.366097979,12.39813735
37369,CC(C=O)C(=O)C(N)C(=O)O,150.5806574,-1.311353476,9.087683033
37379,NC(C(=O)O)C(=O)CCC=O,150.5806574,-1.921705453,11.70970189
37397,CC(=O)CC(=O)C(N)C(=O)O,150.5806574,-1.366097979,9.326070948
37409,CCC(=O)C(=O)C(N)C(=O)O,150.5806574,-0.598196433,9.570962987
37423,NC(C(=O)O)c1cc(O)co1,127.3241987,-1.218784775,7.031791828
37441,NC(C(=O)O)c1ccc(O)o1,127.3241987,-1.129493766,6.518983573
37447,NC(C(=O)O)c1coc(O)c1,127.3241987,-1.04949489,6.50063646
37463,NC(C(=O)O)c1occc1O,127.3241987,-1.218784775,6.806921436
37483,NC(C(=O)O)c1ccoc1O,127.3241987,-1.04949489,6.26293452
37489,C=C1OC=C(C(N)C(=O)O)O1,138.2241987,-1.233260061,10.88537482
37493,NC(C(=O)O)C1=COC=CO1,138.2241987,-2.101754099,11.22335687
37501,NC(C=C1OC=CO1)C(=O)O,138.2241987,-1.152825633,12.05137858
37507,NC(C(=O)O)C1C=CC(=O)O1,138.2241987,-1.275081499,8.65227229
37511,NC(C(=O)O)C1OC=CC1=O,138.2241987,-1.573191114,7.371070307
37517,NC(C(=O)O)C1C=COC1=O,138.2241987,-1.757616673,12.17069476
37529,NC(C(=O)O)C1=CC(=O)CO1,138.2241987,-2.069615979,7.454260281
37537,NC(C(=O)O)C1=CC(=O)OC1,138.2241987,-1.682156442,8.095255225
37547,NC(C(=O)O)C1=CCC(=O)O1,138.2241987,-1.994402385,11.74563789
37549,NC(C(=O)O)C1=COC(=O)C1,138.2241987,-2.05724168,12.0181139
37561,NC(C(=O)O)C1=COCC1=O,138.2241987,-1.980266057,7.330734684
37567,NC(C(=O)O)C1=CCOC1=O,138.2241987,-1.529967224,8.613646227
37571,C=C(C=O)C(=O)C(N)C(=O)O,147.9441987,-1.403032105,11.37693299
37573,C=CC(=O)C(=O)C(N)C(=O)O,147.9441987,-0.542439273,10.04320154
37579,C=C(C(=O)C=O)C(N)C(=O)O,147.9441987,-1.114339322,11.44261702
37589,NC(C(=O)O)C(=O)C=CC=O,147.9441987,-1.564136817,11.6290261
37591,NC(C(=O)O)C(C=O)=CC=O,147.9441987,-2.424729649,11.15846263
37607,NC(C=CC(=O)C=O)C(=O)O,147.9441987,-1.123254816,12.11631911
37619,NC(C=C(C=O)C=O)C(=O)O,147.9441987,-2.272540431,12.10493614
37633,NC(C(=O)O)C(O)CCO,138.5575901,-2.960416429,12.27153361
37643,NC(C(=O)O)C(CO)CO,138.5575901,-3.026357394,12.58411205
37649,CC(O)C(O)C(N)C(=O)O,138.5575901,-2.603801144,12.2114403
37657,NC(CC(O)CO)C(=O)O,138.5575901,-2.960416429,12.66646855
37663,C[C@@](O)(CO)C(N)C(=O)O,138.5575901,-2.7397995,12.18603261
37691,COCC(O)C(N)C(=O)O,138.5575901,-2.377249665,12.22809507
37693,COC(CO)C(N)C(=O)O,138.5575901,-2.377249665,12.24241559
37699,NC(COCCO)C(=O)O,138.5575901,-2.437016735,12.31213535
37717,COCOCC(N)C(=O)O,138.5575901,-1.683789289,12.31136888
37747,COC(OC)C(N)C(=O)O,138.5575901,-1.468012161,11.74904989
37781,NC(C(=O)O)C(O)=CCO,135.9211314,-2.533672452,7.048361327
37783,NC(C(=O)O)C(=CO)CO,135.9211314,-2.596511747,7.376954291
37799,NC(C=C(O)CO)C(=O)O,135.9211314,-2.533672452,7.788527234
37811,CC(O)=C(O)C(N)C(=O)O,135.9211314,-2.157609384,6.433560248
37813,COC(O)=CC(N)C(=O)O,135.9211314,-1.168192905,6.691306709
37831,COC=C(O)C(N)C(=O)O,135.9211314,-2.117121372,6.505160527
37847,COC(=CO)C(N)C(=O)O,135.9211314,-2.117121372,6.94814894
37853,NC(C(=O)O)C(O)C=CO,135.9211314,-2.189436804,7.960157239
37861,NC(COC=CO)C(=O)O,135.9211314,-1.832652794,7.457425267
37871,NC(CC(O)C=O)C(=O)O,135.9211314,-2.798758144,12.49017097
37879,NC(C(=O)O)C(O)CC=O,135.9211314,-2.773894364,12.12505007
37889,NC(C(=O)O)C(C=O)CO,135.9211314,-2.8813443,12.36126295
37897,NC(CCC(=O)O)C(=O)O,135.9211314,-1.696281965,4.328205049
37907,NC(CC(=O)CO)C(=O)O,135.9211314,-2.472565693,12.43122116
37951,CC(=O)C(O)C(N)C(=O)O,135.9211314,-2.370476108,11.93117148
37957,CC(C(=O)O)C(N)C(=O)O,135.9211314,-1.441956891,4.255548893
37963,C[C@@](O)(C=O)C(N)C(=O)O,135.9211314,-2.425951997,11.91009889
37967,NC(COCC=O)C(=O)O,135.9211314,-2.427547667,12.1700073
37987,COC(C=O)C(N)C(=O)O,135.9211314,-2.215591379,12.03879472
37991,CC(=O)OCC(N)C(=O)O,135.9211314,-1.948915816,12.16167207
37993,COC(=O)CC(N)C(=O)O,135.9211314,-1.839049114,12.40472516
37997,NC(C(=O)O)C(=O)CCO,135.9211314,-2.168187258,11.72319622
38011,CC(O)C(=O)C(N)C(=O)O,135.9211314,-1.836435752,11.66316707
38039,COCC(=O)C(N)C(=O)O,135.9211314,-1.76207349,11.68090831
38047,NC(C(=O)O)C1OCCO1,126.2011314,-1.639537104,11.63902449
38053,NC(C(=O)O)C1COCO1,126.2011314,-1.795547162,12.07610302
38069,NC(C(=O)O)C1OC=CO1,123.5646727,-1.565472277,11.48422673
38083,NC(C(=O)O)C1=COCO1,123.5646727,-2.065717983,11.7338657
38113,NC(C=CC(=O)O)C(=O)O,133.2846727,-1.542551015,4.209144244
38119,NC(C=C(O)C=O)C(=O)O,133.2846727,-2.219824949,9.004605623
38149,NC(C(=O)O)C(=O)C=CO,133.2846727,-1.422071412,8.572120787
38153,NC(C(=O)O)C(O)=CC=O,133.2846727,-2.372014166,8.315361572
38167,NC(C(=O)O)C(C=O)=CO,133.2846727,-2.282664244,8.490133148
38177,C=C(C(=O)O)C(N)C(=O)O,133.2846727,-1.53363552,4.08266572
38183,NC(C(=O)O)C(C=O)C=O,133.2846727,-2.567496797,10.67436987
38189,NC(CC(=O)C=O)C(=O)O,133.2846727,-1.565646971,12.29827902
38197,NC(C(=O)O)C(=O)CC=O,133.2846727,-1.854339754,8.414452564
38201,CC(=O)C(=O)C(N)C(=O)O,133.2846727,-1.29873228,9.866084688
38219,NC(C(=O)O)C(O)CO,121.2616055,-3.020376168,12.13758584
38231,NC(C(=O)O)C(O)C=O,118.6251468,-2.858717883,11.87706309
38237,NC(CC(=O)O)C(=O)O,118.6251468,-1.98494317,4.202697523
38239,NC(C(=O)O)C(=O)CO,118.6251468,-2.405199994,11.58122725
38261,NC(C(=O)O)C(O)=CO,118.6251468,-2.229948761,6.390375588
38273,CCCCC(O)C(N)C(=O)O,164.3593327,-0.561806477,12.59235261
38281,CC(CCCO)C(N)C(=O)O,164.3593327,-1.003177325,12.99801983
38287,CCCC(CO)C(N)C(=O)O,164.3593327,-0.961620598,12.94845148
38299,CCC(CCO)C(N)C(=O)O,164.3593327,-1.003177325,12.99091958
38303,CC(C)CC(O)C(N)C(=O)O,164.3593327,-0.719356045,12.59208299
38317,CC(O)CC(C)C(N)C(=O)O,164.3593327,-1.031170965,12.9953004
38321,CCC(C)C(O)C(N)C(=O)O,164.3593327,-0.641402315,12.58338559
38327,CC(CO)C(C)C(N)C(=O)O,164.3593327,-1.082773164,12.98991513
38329,CCC(O)C(C)C(N)C(=O)O,164.3593327,-0.911660508,12.94491988
38333,CC(C)C(CO)C(N)C(=O)O,164.3593327,-1.119170167,12.94372525
38351,CCC(C(C)O)C(N)C(=O)O,164.3593327,-0.989614238,12.94267246
38371,CC(C)(C)C(O)C(N)C(=O)O,164.3593327,-0.70797013,12.57309471
38377,CC(C(N)C(=O)O)C(C)(C)O,164.3593327,-1.153606235,12.94111939
38393,NC(CCCCCO)C(=O)O,164.3593327,-0.923581486,13.05444187
38431,CC(CO)CCC(N)C(=O)O,164.3593327,-1.003177325,13.05420655
38447,CCC(O)CCC(N)C(=O)O,164.3593327,-0.873621397,13.04984027
38449,CCC(CO)CC(N)C(=O)O,164.3593327,-1.003177325,13.04546328
38453,CC(O)CCCC(N)C(=O)O,164.3593327,-0.951575127,13.05440942
38459,CC(CCO)CC(N)C(=O)O,164.3593327,-1.081131055,13.04902277
38461,CCCC(O)CC(N)C(=O)O,164.3593327,-0.946415403,13.00062308
38501,CC(C)(O)CCC(N)C(=O)O,164.3593327,-1.115567123,13.05028436
38543,CC(C)(CO)CC(N)C(=O)O,164.3593327,-1.06974514,13.03834573
38557,CC[C@@](C)(O)CC(N)C(=O)O,164.3593327,-1.110407399,12.99374039
38561,CC(C)C(O)CC(N)C(=O)O,164.3593327,-1.026011241,12.99772263
38567,CC(O)C(C)CC(N)C(=O)O,164.3593327,-1.031170965,13.04453138
38569,CCC[C@@](C)(O)C(N)C(=O)O,164.3593327,-0.725798473,12.55535679
38593,CC(C)(CCO)C(N)C(=O)O,164.3593327,-1.06974514,12.94299586
38603,CCC(O)(CC)C(N)C(=O)O,164.3593327,-0.647844743,12.54573827
38609,CC[C@](C)(CO)C(N)C(=O)O,164.3593327,-0.91383768,12.89641826
38611,CC(C)[C@@](C)(O)C(N)C(=O)O,164.3593327,-0.805394312,12.54599113
38629,CC(O)C(C)(C)C(N)C(=O)O,164.3593327,-0.94183132,12.89511259
38639,CCCOC(C)C(N)C(=O)O,164.3593327,-0.451009348,12.59976286
38651,CCCC(OC)C(N)C(=O)O,164.3593327,-0.363248638,12.59638629
38653,COCCC(C)C(N)C(=O)O,164.3593327,-0.804619486,12.99646351
38669,CCOC(CC)C(N)C(=O)O,164.3593327,-0.451009348,12.59632923
38671,CCOCC(C)C(N)C(=O)O,164.3593327,-0.85082347,12.95489489
38677,CCC(COC)C(N)C(=O)O,164.3593327,-0.763062759,12.94999349
38693,CC(C)OC(C)C(N)C(=O)O,164.3593327,-0.556956719,12.59957248
38699,COC(C(C)C)C(N)C(=O)O,164.3593327,-0.442844477,12.593074
38707,COC(C)C(C)C(N)C(=O)O,164.3593327,-0.7910564,12.94978353
38711,CCCCOCC(N)C(=O)O,164.3593327,-0.423015708,12.63572545
38713,COCCCCC(N)C(=O)O,164.3593327,-0.725023648,13.05441311
38723,CCCOCCC(N)C(=O)O,164.3593327,-0.807624634,13.00884574
38729,CCOCCCC(N)C(=O)O,164.3593327,-0.812784358,13.05269851
38737,CC(C)COCC(N)C(=O)O,164.3593327,-0.502611547,12.63572214
38747,CCC(C)OCC(N)C(=O)O,164.3593327,-0.451009348,12.63552804
38749,COC(C)CCC(N)C(=O)O,164.3593327,-0.753017288,13.05247934
38767,COCC(C)CC(N)C(=O)O,164.3593327,-0.804619486,13.04730904
38783,CCC(CC(N)C(=O)O)OC,164.3593327,-0.747857564,13.00324977
38791,CC(C)OCCC(N)C(=O)O,164.3593327,-0.913572004,13.00884083
38803,CCOC(C)CC(N)C(=O)O,164.3593327,-0.913572004,13.00345134
38821,CC(C)(C)OCC(N)C(=O)O,164.3593327,-0.692955075,12.63533268
38833,COC(C)(C)CC(N)C(=O)O,164.3593327,-0.989803291,12.99807258
38839,CCOC(C)(C)C(N)C(=O)O,164.3593327,-0.692955075,12.56534319
38851,CC[C@@](C)(OC)C(N)C(=O)O,164.3593327,-0.527240635,12.56217837
38861,COCC(C)(C)C(N)C(=O)O,164.3593327,-0.715279841,12.90395701
38867,C=CC(C)C(O)C(N)C(=O)O,161.722874,-0.945390302,12.52585659
38873,C=CC(O)C(C)C(N)C(=O)O,161.722874,-1.059741035,12.88058013
38891,C=CC(C(C)O)C(N)C(=O)O,161.722874,-1.293602225,12.82259089
38903,C=CC(O)CCC(N)C(=O)O,161.722874,-1.021701923,12.99347365
38917,C=CC(CO)CC(N)C(=O)O,161.722874,-1.307165311,12.98578197
38921,C=CCC(O)CC(N)C(=O)O,161.722874,-1.250403389,12.94687822
38923,C=C(C)C(O)CC(N)C(=O)O,161.722874,-1.295703322,12.93321964
38933,C=C(CC(N)C(=O)O)C(C)O,161.722874,-1.300863046,12.91586993
38953,CC=CC(O)CC(N)C(=O)O,161.722874,-1.152429599,12.93800065
38959,CC(C=CO)CC(N)C(=O)O,161.722874,-0.538852896,8.669586475
38971,CC(O)C=CCC(N)C(=O)O,161.722874,-1.157589323,12.92673821
38977,C=CCCC(O)C(N)C(=O)O,161.722874,-0.865794463,12.53942775
38993,C=CCC(CO)C(N)C(=O)O,161.722874,-1.265608584,12.88942291
39019,C=CC(CCO)C(N)C(=O)O,161.722874,-1.307165311,12.86770561
39023,C=C(C)CC(O)C(N)C(=O)O,161.722874,-1.067001856,12.53456163
39041,C=C(CC)C(O)C(N)C(=O)O,161.722874,-0.911094396,12.47304672
39043,C=C(CO)C(C)C(N)C(=O)O,161.722874,-1.352465245,12.86580807
39047,C=C(C)C(CO)C(N)C(=O)O,161.722874,-1.466815978,12.82355809
39079,CC=CCC(O)C(N)C(=O)O,161.722874,-0.923728133,12.53483449
39089,CC(CC=CO)C(N)C(=O)O,161.722874,-0.460899166,8.71139081
39097,CCC=CC(O)C(N)C(=O)O,161.722874,-0.767820673,12.48468419
39103,CC(C=CCO)C(N)C(=O)O,161.722874,-1.209191522,12.87402996
39107,CC=CC(CO)C(N)C(=O)O,161.722874,-1.323542255,12.82798827
39113,CCC(C=CO)C(N)C(=O)O,161.722874,-0.460899166,8.634337336
39119,C=C(CO)CCC(N)C(=O)O,161.722874,-1.272869406,12.99435735
39133,C=C(CCO)CC(N)C(=O)O,161.722874,-1.428776866,12.92167888
39139,NC(CCC=CCO)C(=O)O,161.722874,-1.129595683,12.99433109
39157,NC(CCCC=CO)C(=O)O,161.722874,-0.381303327,8.716631563
39161,NC(CC=CCCO)C(=O)O,161.722874,-1.285503143,12.92670892
39163,CC(=CO)CCC(N)C(=O)O,161.722874,-0.58251072,8.518711849
39181,CC(=CCC(N)C(=O)O)CO,161.722874,-1.330803076,12.9264703
39191,CC=C(O)CCC(N)C(=O)O,161.722874,-0.675578885,10.34096558
39199,CCC(O)=CCC(N)C(=O)O,161.722874,-0.675578885,10.34144065
39209,CC=C(CO)CC(N)C(=O)O,161.722874,-1.330803076,12.91737475
39217,CCC(=CO)CC(N)C(=O)O,161.722874,-0.58251072,8.441938594
39227,CC(O)=CCCC(N)C(=O)O,161.722874,-0.753532615,10.54987155
39229,CC(=CCO)CC(N)C(=O)O,161.722874,-1.330803076,12.92152143
39233,C=CC[C@@](C)(O)C(N)C(=O)O,161.722874,-1.02978646,12.49778879
39239,C=C[C@](O)(CC)C(N)C(=O)O,161.722874,-0.79592527,12.43158356
39241,C=C[C@](C)(CO)C(N)C(=O)O,161.722874,-1.217825666,12.77954242
39251,C=C[C@@](C)(O)CC(N)C(=O)O,161.722874,-1.258487926,12.92957036
39293,C=C(C)[C@@](C)(O)C(N)C(=O)O,161.722874,-1.075086393,12.43420512
39301,CC(C)=CC(O)C(N)C(=O)O,161.722874,-0.969028067,12.48424095
39313,CC(O)=CC(C)C(N)C(=O)O,161.722874,-0.833128454,10.4725286
39317,CC=C(C)C(O)C(N)C(=O)O,161.722874,-0.969028067,12.47286584
39323,CC(=CO)C(C)C(N)C(=O)O,161.722874,-0.662106559,8.441955388
39341,CC(O)=C(C)CC(N)C(=O)O,161.722874,-0.954740009,10.31858333
39343,CC=C[C@@](C)(O)C(N)C(=O)O,161.722874,-0.93181267,12.44653603
39359,CC(C)(C=CO)C(N)C(=O)O,161.722874,-0.527466981,8.59260761
39367,C=CCOC(C)C(N)C(=O)O,161.722874,-0.599089875,12.54607756
39371,C=CCC(OC)C(N)C(=O)O,161.722874,-0.667236624,12.53891359
39373,C=COC(CC)C(N)C(=O)O,161.722874,-0.303142903,12.53630861
39383,C=COCC(C)C(N)C(=O)O,161.722874,-0.702957024,12.90103739
39397,C=CC(OCC)C(N)C(=O)O,161.722874,-0.599089875,12.49471974
39409,C=CC(COC)C(N)C(=O)O,161.722874,-1.067050746,12.82925532
39419,C=CCCOCC(N)C(=O)O,161.722874,-0.727003694,12.58223182
39439,C=CCOCCC(N)C(=O)O,161.722874,-0.95570516,12.95533184
39443,C=COCCCC(N)C(=O)O,161.722874,-0.664917913,12.99918366
39451,C=C(C)COCC(N)C(=O)O,161.722874,-0.772303628,12.58201404
39461,C=C(CC)OCC(N)C(=O)O,161.722874,-0.647378551,12.57529541
39499,C=C(CCC(N)C(=O)O)OC,161.722874,-0.949386491,12.99273175
39503,C=C(COC)CC(N)C(=O)O,161.722874,-1.074311567,12.92005262
39509,C=C(C)OCCC(N)C(=O)O,161.722874,-1.109941207,12.95496526
39511,C=C(CC(N)C(=O)O)OCC,161.722874,-1.109941207,12.87827425
39521,CC=CCOCC(N)C(=O)O,161.722874,-0.629029905,12.58201716
39541,CCC=COCC(N)C(=O)O,161.722874,-0.411036663,12.57548253
39551,COC=CCCC(N)C(=O)O,161.722874,-0.713044603,12.99465851
39563,COCC=CCC(N)C(=O)O,161.722874,-0.931037844,12.92674158
39569,CC=COCCC(N)C(=O)O,161.722874,-0.795645589,12.95496985
39581,CCOC=CCC(N)C(=O)O,161.722874,-0.800805313,12.92515287
39607,C=CC(C)OCC(N)C(=O)O,161.722874,-0.599089875,12.5818186
39619,C=CC(CC(N)C(=O)O)OC,161.722874,-0.89593809,12.94336577
39623,C=COC(C)CC(N)C(=O)O,161.722874,-0.765705559,12.94957595
39631,C=C(C)OC(C)C(N)C(=O)O,161.722874,-0.753325921,12.53956298
39659,C=C(C)C(OC)C(N)C(=O)O,161.722874,-0.712536558,12.4915213
39667,C=C(OC)C(C)C(N)C(=O)O,161.722874,-0.987425602,12.82832255
39671,C=COC(C)(C)C(N)C(=O)O,161.722874,-0.54508863,12.50548163
39679,C=C[C@@](C)(OC)C(N)C(=O)O,161.722874,-0.675321161,12.46157439
39703,CC=COC(C)C(N)C(=O)O,161.722874,-0.439030303,12.53974479
39709,CC=CC(OC)C(N)C(=O)O,161.722874,-0.569262835,12.49478904
39719,COC=CC(C)C(N)C(=O)O,161.722874,-0.792640441,12.8728404
39727,CC(C)=COCC(N)C(=O)O,161.722874,-0.612244056,12.57547942
39733,CC=C(C)OCC(N)C(=O)O,161.722874,-0.783265951,12.57529563
39749,COC(C)=CCC(N)C(=O)O,161.722874,-1.085273891,12.924956
39761,COC=C(C)CC(N)C(=O)O,161.722874,-0.914251996,12.9201031
39769,CC=C(CC(N)C(=O)O)OC,161.722874,-1.080114167,12.87809072
39779,CC(C=CC(N)C(=O)O)CO,161.722874,-1.209191522,12.63113268
39791,CCC(O)C=CC(N)C(=O)O,161.722874,-0.923728133,12.62768871
39799,CC(O)CC=CC(N)C(=O)O,161.722874,-1.157589323,12.63126791
39821,NC(C=CCCCO)C(=O)O,161.722874,-1.129595683,12.63128915
39827,C=C(CC(C)O)C(N)C(=O)O,161.722874,-1.300863046,12.59035932
39829,C=C(C(C)CO)C(N)C(=O)O,161.722874,-1.352465245,12.58678108
39839,C=C(C(O)CC)C(N)C(=O)O,161.722874,-1.067001856,12.5550404
39841,C=C(CCCO)C(N)C(=O)O,161.722874,-1.272869406,12.59202016
39847,CCCC=C(O)C(N)C(=O)O,161.722874,-0.363763965,7.723806753
39857,CC(=CCCO)C(N)C(=O)O,161.722874,-1.330803076,12.59210062
39863,CCC=C(CO)C(N)C(=O)O,161.722874,-1.174895616,12.55804619
39869,CCC(=CCO)C(N)C(=O)O,161.722874,-1.174895616,12.58715832
39877,CC=C(CCO)C(N)C(=O)O,161.722874,-1.330803076,12.58733361
39883,CCCC(=CO)C(N)C(=O)O,161.722874,-0.42660326,8.051452655
39887,CC(C)C=C(O)C(N)C(=O)O,161.722874,-0.521313534,7.681913554
39901,CC(=CC(C)O)C(N)C(=O)O,161.722874,-1.202889257,12.59006357
39929,CC=C(C(C)O)C(N)C(=O)O,161.722874,-1.202889257,12.55395793
39937,CC(C)C(=CO)C(N)C(=O)O,161.722874,-0.584152829,8.009875787
39953,C=C(C(N)C(=O)O)C(C)(C)O,161.722874,-1.308947583,12.55263984
39971,CC(=CC(N)C(=O)O)C(C)O,161.722874,-1.202889257,12.62434933
39979,CC(C)C(O)=CC(N)C(=O)O,161.722874,-0.599267264,9.779230975
39983,CC(C)(O)C=CC(N)C(=O)O,161.722874,-1.16567386,12.62812031
39989,CCC(=CC(N)C(=O)O)CO,161.722874,-1.174895616,12.62514992
40009,CC(=CC(N)C(=O)O)CCO,161.722874,-1.330803076,12.62770948
40013,CCCC(O)=CC(N)C(=O)O,161.722874,-0.519671425,9.908454698
40031,CCC(C)=C(O)C(N)C(=O)O,161.722874,-0.564971359,7.527571487
40037,CC(CO)=C(C)C(N)C(=O)O,161.722874,-1.37610301,12.5864569
40039,CCC(O)=C(C)C(N)C(=O)O,161.722874,-0.720878819,9.753836144
40063,CC(C)=C(CO)C(N)C(=O)O,161.722874,-1.37610301,12.55485916
